symbol,short_name,change,regular_market_price,fifty_two_week_high,fifty_two_week_low,fifty_day_average,two_hundred_day_average,regular_market_open,regular_market_day_high,regular_market_day_low,regular_market_previous_close,regular_market_volume
SUPRAJIT.NS,SUPRAJIT ENG LTD,27.942724784165083,342.2,474.9,241.6,349.467,357.078,354.45,354.45,338,348.45,96052
SUPREMEIND.NS,SUPREME INDUSTRIES,24.006087828055982,2047.2,2693.9,1872.6,2032.791,2183.0876,2000,2065.95,1987.3,1991.8,162635
SURYAROSNI.NS,SURYA ROSHNI,52.33456306202444,413.45,867.4,340,448.252,565.0885,417.7,425,411,415.8,78232
SURYODAY.NS,Suryoday Small Fin Bk Ltd,68.82217090069284,87.75,281.45,87,122.884,162.242,92.2,93,87,91.25,412903
SUULD.NS,Suumaya Lifestyle Limited,73.83456605822079,96.4,368.425,87.375,125.0535,188.38275,96.4,96.4,96.4,91.85,153016
SUVEN.NS,SUVEN LIFE SCIENCE,25.51225391723584,92.7,124.45,70.65,84.303,90.482,82,96.6,82,82.45,6040918
SUVIDHAA.NS,Suvidhaa Infoserve Ltd,91.96787148594377,8,99.6,7.5,10.451,15.847,7.65,8,7.6,7.65,195361
SWARAJENG.NS,SWARAJ ENGINES,34.63250000000001,1307.35,2000,1291.55,1415.119,1636.1283,1308.35,1322.95,1297,1313.15,10399
SWSOLAR.NS,Sterling & Wilson So Ltd,37.52700844627774,318.05,509.1,220.05,345.801,354.646,320,323.1,315.25,319.6,639705
SYNGENE.NS,SYNGENE INTERNATIO,14.628571428571426,597.6,700,515,570.532,598.361,592.5,605,592.5,599,254223
TAINWALCHM.NS,TAINWALA CHEMICALS,45.1497005988024,68.7,125.25,54.5,68.212,75.96675,67.9,70.3,67.85,69.05,6624
TAKE.NS,TAKE SOLUTIONS,61.12600536193029,29,74.6,25.05,35.059,48.125,28.95,30.6,28.6,28.75,2576822
TARC.NS,Anant Raj Global Limited,39.75308641975309,36.6,60.75,25.2,42.421,43.817,37.25,37.9,36.4,36.8,1216519
TARMAT.NS,TARMAT LIMITED,38.95112016293279,59.95,98.2,43.05,63.25,67.03675,62.95,62.95,59.1,60.65,32764
TASTYBITE.NS,TASTY BITE EATABLE,49.63233583096756,10822.5,21487,10451.25,12016.393,15391.418,10950,11101.6,10550,10831.7,2805
TATACOFFEE.NS,TATA COFFEE,14.779874213836475,216.8,254.4,114,203.458,206.98524,215,218.7,215,214.55,3305083
TATACOMM.NS,TATA COMMUNICATION,22.82420930305601,1228.6,1591.95,1037.05,1219.273,1339.8795,1167,1236,1159,1158.05,2658302
TATACONSUM.NS,TATA CONSUMER PRODUCT LTD,12.553430821147359,777.4,889,614,719.357,776.40076,767.95,780,765.9,765.85,2890993
TATAMETALI.NS,TATA METALIKS,43.841450098274734,771.45,1373.7,695,806.637,978.398,785,794,764,782.5,106487
TATASTEEL.NS,TATA STEEL LTD,14.812642554578035,1307.2,1534.5,819,1223.066,1263.8383,1308,1320.45,1300.1,1308.05,4004554
TATASTLLP.NS,TATA STEEL LONG PRO LTD,38.734015345268546,718.65,1173,625,726.076,851.61725,738.95,742,716,729,57133
TBZ.NS,TRIBHOVANDAS BHIMJ,34.578544061302686,68.3,104.4,58.2,73.999,79.487,68,69.5,68,68.4,120891
TCIDEVELOP.NS,TCI DEVELOPERS LTD,42.98724954462659,313,549,283.6,323.521,346.14474,305.15,315.85,305.15,315,377
TEAMLEASE.NS,TEAMLEASE SERVICES,21.821621621621627,4338.9,5550,2764.65,4055.405,4165.859,4165,4388.05,4084,4234.15,77021
TECHNOE.NS,TECHNO ELECTRIC &,31.7116868798236,247.75,362.8,222,243.455,266.71124,246,249.9,245,245.45,84758
TECHNOFAB.NS,TECHNOFAB ENGINEER,12.765957446808503,6.15,7.05,4.85,6.15,6.16375,6.5,6.6,6.15,6.15,3509
TEMBO.NS,Tembo Global Ind Ltd,40.591839784785535,198.75,334.55,83.3,254.071,261.9305,204,204.7,197.45,199.8,42546
TERASOFT.NS,TERA SOFTWARE,47.529411764705884,44.6,85,33.05,50.404,53.72425,43.9,47.15,42.6,42.25,120239
TEXINFRA.NS,TEXMACO INFRA & HO,24.67105263157895,57.25,76,52.35,61.123,61.21675,57.3,58.5,56.7,57.3,25507
TFCILTD.NS,TOURISM FIN CORP,27.894421115776836,60.1,83.35,51.3,62.987,66.68725,62.55,62.55,59.9,62.1,180886
THEINVEST.NS,THE INVESTMENT TRU,20.65178887708112,112,141.15,83,108.816,110.27925,110.3,113.8,109.85,110.35,8558
THOMASCOOK.NS,THOMAS COOK,19.766081871345033,68.6,85.5,41.75,64.516,65.19325,68.8,69.6,67.25,68.05,448040
THYROCARE.NS,THYROCARE TECHNOL,47.07849829351536,775.3,1465,742.05,871.542,1116.1572,747,796.95,747,745.7,193488
TIDEWATER.NS,TIDE WATER OIL (IN,69.87318162841513,1111.3,3688.74,856.22,1305.942,1817.858,1130.9,1138,1105,1130.9,25283
TIJARIA.NS,TIJARIA POLYPIPES,47.10743801652892,6.4,12.1,5.45,6.974,7.43425,6.35,6.55,6.2,6.35,24817
TIL.NS,TIL,58.090349075975354,102.05,243.5,98.35,123.87,152.77374,107,109,101.25,105.9,31302
TIMETECHNO.NS,TIME TECHNOPLAST,32.38095238095238,63.9,94.5,60.2,75.078,76.281,65.65,65.65,63.6,65.65,1091897
TNPETRO.NS,TAMILNADU PETRO PR,24.278606965174127,114.15,150.75,47.55,102.318,114.327,102.45,115.5,102.35,101.5,2688064
TNPL.NS,TAMIL NADU NEWSPRI,8.337889557135046,167.65,182.9,112.35,135.044,136.3385,174.45,178.5,166.2,173.55,429410
TNTELE.NS,TAMILNADU TELECOMM,60.80760095011876,8.25,21.05,4,9.237,9.99425,8.4,8.8,8,8.4,11330
TOKYOPLAST.NS,TOKYO PLAST INTL,31.042382588774338,90.3,130.95,67.5,98.209,102.16525,93.85,93.85,89.4,91.4,8441
TORNTPHARM.NS,TORRENT PHARM,15.356980445657122,2791.95,3298.5,2475.5,2775.959,2966.1685,2828.4,2836.7,2772.4,2828.35,195678
TORNTPOWER.NS,TORRENT POWER,18.910229989283643,491.85,606.55,375.5,498.477,505.747,492,494,487.15,489.4,184788
TOUCHWOOD.NS,TOUCHWOOD ENTERTAI,34.45604580666891,97.3,148.45,71.5,104.067,113.437,89.1,106.9,89.1,89.2,85954
TPLPLASTEH.NS,TPL PLASTECH LTD.,48.64451246174026,117.45,228.7,75.775,136.784,157.87387,121.35,123.9,117.05,119.2,14876
TREEHOUSE.NS,TREE HOUSE EDUCATI,41.81818181818182,8,13.75,7.2,9.678,9.7765,8.05,8.15,7.5,7.8,37585
TRF.NS,TRF LTD,22.041763341067284,134.4,172.4,83.2,128.982,131.1355,137,140,133.3,136.1,2069
TTKPRESTIG.NS,TTK PRESTIGE,34.62618115684182,826.75,1264.65,681.5,859.053,934.4766,823.35,859.8,814.4,818.7,139208
TVSSRICHAK.NS,TVS SRICHAKRA LTD,38.30694980694981,1597.85,2590,1579.95,1878.85,2099.9685,1622,1655,1579.95,1614.05,13260
UBL.NS,UNITED BREWERIES L,16.589203718221526,1489.55,1785.8,1051.4,1507.252,1540.0463,1460,1500,1440.7,1455.5,358669
UCALFUEL.NS,UCAL FUEL SYSTEMS,45.69007263922518,112.15,206.5,109,130.871,147.7685,112,114.7,111.2,111.3,35012
UCOBANK.NS,UCO BANK,25.47169811320755,11.85,15.9,10.75,12.395,13.32575,11.75,12.4,11.55,11.65,12412814
UFO.NS,UFO MOVIEZ INDIA,18.899521531100483,101.7,125.4,68.4,98.383,99.686,104.5,104.5,101.15,103.7,215081
UJJIVAN.NS,UJJIVAN FIN SERV,61.08139090561712,101.85,261.7,97.6,118.573,157.00325,103.1,105.15,101,103.05,1803756
UJJIVANSFB.NS,Ujjivan Small Financ Bank,56.97674418604651,14.8,34.4,14.05,17.692,21.336,15.2,15.25,14.7,15.05,2554144
ULTRACEMCO.NS,ULTRATECH CEMENT,20.156004353609866,6602.3,8269,5629.2,6731.003,7302.0356,6660,6699,6581,6642.7,399231
UMANGDAIRY.NS,UMANG DAIRIES,39,61,100,48.85,70.656,75.2,60.5,62.85,60.3,60.85,29947
UMESLTD.NS,USHA MARTIN EDU,46.05263157894737,4.1,7.6,2.65,4.397,4.66775,4.1,4.1,4.1,3.95,1966
UNICHEMLAB.NS,UNICHEM LABS,30.69333333333334,259.9,375,198,257.311,268.39426,256.65,263,252.2,256.55,85036
UNITEDTEA.NS,UNITED NILGIRI TEA,32.37647529505901,338.05,499.9,280.4,343.566,366.31876,336.9,341,335.6,339,1037
UNIVCABLES.NS,UNIVERSAL CABLES,36.49517684887459,138.25,217.7,128.65,152.305,166.6815,140.05,144,137,139.75,34309
UPL.NS,UPL LIMITED,10.998034000231296,769.6,864.7,581.3,746.8,755.7435,778.55,778.95,765,776.15,1873917
UTIAMC.NS,UTI Asset Mngmt Co Ltd,18.220687386942938,994.6,1216.2,538,897.871,1005.30975,1007,1019.3,990,1006.4,60003
VAIBHAVGBL.NS,VAIBHAV GLOBAL LTD,64.38571428571429,373.95,1050,360.15,427.658,614.901,396,396,372,384.9,295250
VAKRANGEE.NS,VAKRANGEE LTD,48.05389221556886,34.7,66.8,28.9,34.613,38.0085,33.4,35.25,32.35,32.55,13855289
VALIANTORG.NS,Valiant Organics Limited,50.167748917748916,920.9,1848,791,982.966,1232.4298,880,948.5,871.6,884.6,208171
VARDHACRLC.NS,VARDHMAN ACRYLICS,36.16389548693587,53.75,84.2,33.75,54.926,58.4155,51.8,56.95,51.45,49,876877
VENKEYS.NS,VENKY'S (INDIA),45.82932996207333,2142.45,3955,1506.55,2251.141,2727.9478,2190,2209.95,2131,2170.4,59601
VENUSREM.NS,VENUS REMEDIES LTD,57.69953051643193,270.3,639,260,307.921,417.03174,265.15,275.5,264.8,263.2,191514
VERTOZ.NS,Vertoz Advertising Ltd,69.77739726027397,88.25,292,79.6,104.453,113.5365,91.9,92,87.7,91.9,110251
VESUVIUS.NS,VESUVIUS INDIA,25.223607038123163,1019.95,1364,900,1042.922,1132.124,1032.05,1049,1018,1032.05,3588
VETO.NS,VETO SWITCHGEARS A,47.093023255813954,91,172,78.3,100.112,112.26875,90.35,93.95,90.05,91.55,156885
VGUARD.NS,V-GUARD INDUSTRIES,24.280701754385962,215.8,285,181,212.11,238.5965,218.9,219.85,215,217.55,261849
VIKASPROP.NS,Vikas Prop & Granite Ltd,43.93939393939393,1.85,3.3,1.5,2.239,2.25325,1.9,1.95,1.85,1.9,1212731
VIKASWSP.NS,VIKAS WSP,58.385093167701875,3.35,8.05,2.95,3.925,4.69025,3.45,3.45,3.3,3.35,933499
VINATIORGA.NS,VINATI ORGANICS,10.567765567765566,1953.2,2184,1373,1920.991,1940.7975,1977,1990.8,1942.55,1972.5,44420
VINDHYATEL.NS,VINDHYA TELELINKS,31.387591727818545,1028.5,1499,765.7,1153.004,1172.0463,1031.1,1049.95,1021.65,1033,14747
VIPULLTD.NS,VIPUL LTD,56.97258641239571,18.05,41.95,16.7,19.825,27.46825,18.75,18.8,18,18.1,165049
VISAKAIND.NS,VISAKA IND,32.79702261666189,586.85,873.25,459.35,601.134,659.13824,600.3,609.3,581.55,595.6,27762
VISHAL.NS,Vishal Fabrics Limited,76.17597292724196,35.2,147.75,27.2,84.248,97.969,34.3,35.25,33.1,32.05,1196075
VISHWARAJ.NS,Vishwaraj Sugar Ind Ltd,55.78602620087336,20.25,45.8,19.4,22.35,28.4024,20.35,20.45,20.1,20.3,1314621
VIVIMEDLAB.NS,VIVIMED LABS LTD,65.06024096385542,14.5,41.5,14.25,18.616,20.875,15.05,15.4,14.25,14.95,578928
VLSFINANCE.NS,VLS FIN LTD INDIA,39.75084937712344,159.6,264.9,77.7,181.349,195.93324,160.8,163.9,156.6,159.1,46676
VSSL.NS,VARDHMAN SPECIAL S,26.181229773462785,228.1,309,134.05,246.177,252.48375,231,232.8,226,228.05,62946
VSTIND.NS,VST INDUSTRIES,21.304236200256742,3065.2,3895,2794,3045.454,3285.5955,3055,3094.85,3031.85,3064.45,4728
WABAG.NS,VA TECH WABAG LTD,30.594059405940598,280.4,404,229.45,301.499,331.28226,283,288.15,277.5,281.85,345557
WALCHANNAG.NS,WALCHANDNAGAR IND,45.32608695652174,50.3,92,39.45,54.487,58.01175,50.2,51.55,50,50.3,279319
WATERBASE.NS,WATERBASE,43.175582990397814,82.85,145.8,81.5,95.861,109.78925,85.85,85.9,82.15,84.5,111350
WELENT.NS,WELSPUN ENTERPRISE,44.274809160305345,73,131,72.5,86.053,96.89475,74.05,75.15,72.6,74.25,250445
WELINV.NS,WELSPUN INVESTMENT,54.97431506849315,262.95,584,253.15,292.18,331.746,273.2,283.3,260.4,272.65,1078
WELSPUNIND.NS,WELSPUN INDIA,46.77797305213825,90.85,170.7,75.55,114.544,131.83025,91.05,94.5,89.05,90.15,3716581
WESTLIFE.NS,Westlife Development Ltd,23.791732909379967,479.35,629,385.1,473.03,529.5415,485,494.95,472.1,484.95,436576
WHEELS.NS,WHEELS INDIA LTD,50.61234329797493,512.15,1037,404.9,630.98,709.6195,529.95,529.95,510,517.45,47813
WHIRLPOOL.NS,WHIRLPOOL OF INDIA,38.31960784313726,1572.85,2550,1532.1,1693.043,2014.7443,1589.85,1589.85,1567.35,1578.05,165357
WILLAMAGOR.NS,WILLIAMSON MAGOR &,47.23618090452261,21,39.8,16.1,23.503,23.58575,22.4,22.6,20.2,21.95,26638
WIPRO.NS,WIPRO LTD,19.997296749341086,591.9,739.85,412.6,577.413,622.985,600,603.3,590.2,600.8,7237154
WOCKPHARMA.NS,WOCKHARDT,67.25059013542054,263.6,804.9,254.3,349.79147,432.72736,259.75,271,254.3,274.9,2884512
WONDERLA.NS,WONDERLA HOLIDAYS,12.925925925925927,235.1,270,162,221.641,226.73175,239.75,245.4,233.2,238.55,159312
XCHANGING.NS,XCHANGING SOLUTION,42.5886524822695,80.95,141,60.05,94.016,103.377,82.95,83.75,80.55,82.7,253005
XELPMOC.NS,XELPMOC DESIGN AND,45.62378167641326,278.95,513,255.6,314.609,373.127,268.55,299.95,268.55,269.8,89847
ZEEL.NS,ZEE ENTERTAIN ENT,23.857935040929487,288.35,378.7,166.8,263.365,269.106,295.5,295.5,286.95,294,7794205
ZEELEARN.NS,ZEE LEARN LTD,39.80582524271845,12.4,20.6,9.75,14.109,14.27675,12.8,12.8,12.35,12.65,1459310
ZENITHEXPO.NS,ZENITH EXPORTS LTD,16.251074806534817,97.4,116.3,58.5,80.738,85.25725,97.4,97.4,97.35,88.55,9049
ZENSARTECH.NS,ZENSAR TECHNOLOGIE,37.487223168654175,366.95,587,254.7,379.122,430.486,373.7,377.7,365,372.45,622163
ZODIACLOTH.NS,ZODIAC CLOTH CO,34.82635507951964,100.4,154.05,86,107.201,113.83175,102.7,104.95,100,101.55,172028
ZOTA.NS,Zota Health Care Limited,33.57142857142857,297.6,448,139,347.172,347.477,305.7,305.7,295.5,303.9,29769
ZYDUSWELL.NS,ZYDUS WELLNESS LTD,39.39277711609503,1501.15,2476.85,1430,1570.16,1991.6188,1522.2,1536.1,1483.6,1508.25,56786
