symbol,short_name,change,regular_market_price,fifty_two_week_high,fifty_two_week_low,fifty_day_average,two_hundred_day_average,regular_market_open,regular_market_day_high,regular_market_day_low,regular_market_previous_close,regular_market_volume
KARURVYSYA.NS,KARUR VYSYA BANK,31.3710302091402,44.3,64.55,29.3,49.802776,53.821327,44.25,44.65,44.05,44.05,634924
KELLTONTEC.NS,KELLTON TECH SOLU,42.60869565217392,52.8,92,18.6,61.922222,69.43532,51.1,54.2,51.05,50.95,477418
KGL.NS,KARUTURI GLOBAL,50,0.25,0.5,0.15,0.2,0.23391609,0.15,0.25,0.15,0.2,7473514
KOLTEPATIL.NS,KOLTE-PATIL DEVELO,13.813025210084039,246.15,285.6,151.2,233.43611,235.62657,236.35,250.4,233.5,235.8,1097333
KOTAKBANK.NS,KOTAK MAHINDRA BAN,13.257686676427529,1777.35,2049,1230.6,1727.3195,1792.9077,1775.1,1787.75,1762,1780.6,737233
KSERASERA.NS,KSS LTD,50,0.15,0.3,0.1,0.15,0.16048951,0.2,0.2,0.15,0.15,8023373
KTKBANK.NS,KARNATAKA BANK,20.12195121951219,58.95,73.8,39.5,61.230556,63.6,58.9,59.25,58.5,58.45,396503
L&TFH.NS,L&T FINANCE HOLDIN,24.911816578483243,85.15,113.4,51.71434,90.869446,93.846855,84.7,85.45,84.15,84.2,2237303
LUMAXIND.NS,LUMAX INDUSTRIES,15.96669283391275,1498.65,1783.4,1188,1512.8389,1548.1755,1483.3,1507.3,1476.15,1475.9,1025
M&M.NS,MAHINDRA &MAHINDRA,17.782679481119686,782.75,952.05,567.5,771.0375,804.01746,781,794.65,780.85,778.7,2045885
M&MFIN.NS,MAHINDRA &MAH FIN,30.896121266161394,155,224.3,112.7,155.91806,175.26819,153.6,156.2,152,154,2879040
MARINE.NS,Marine Electrical (I) Ltd,49.33847850055127,45.95,90.7,16,55.461113,59.65874,43.6,47.45,42,42.9,2054163
MASFIN.NS,MAS FINANCIAL SERV,30.512670477562224,771.9,1110.85,647.35,837.3236,853.83813,766,779.8,766,770.55,11946
MCL.NS,Madhav Copper Limited,64.87068965517241,40.75,116,38,63.2125,83.31468,40,40.75,39.4,38.85,37915
MODIRUBBER.NS,MODI RUBBER,68.75723212219394,67.5,216.05,25.35,72.44861,91.34825,65.8,67.95,65.25,68.1,860
MRF.NS,MRF LTD,20.4619779218955,78424.45,98599.95,55300,80693.63,83140.375,78199,78709.95,77605,77603.1,7344
NATNLSTEEL.NS,NATIONAL STEEL & A,25.862068965517242,4.3,5.8,2.2,4.1541667,4.492657,4.3,4.3,4,4.1,22917
NEULANDLAB.NS,NEULAND LABORITIE,40.79243425678526,1684.1,2844.4,785,2035.4778,2095.4595,1620,1684.1,1602.5,1603.95,41013
NITIRAJ.NS,Nitiraj Engineers Ltd,15.277777777777779,51.85,61.2,43.2,43.2,45.515385,52,52,48.1,51.45,562
NXTDIGITAL.NS,NXTDIGITAL LIMITED,33.9817880794702,478.5,724.8,450,482.60416,490.74335,464.25,481.4,464.25,467.9,1797
OISL.NS,OCL IRON & STEEL L,54.878048780487795,1.85,4.1,1.85,1.9041667,2.3,1.85,1.9,1.85,1.85,26878
ORCHPHARMA.NS,Orchid Pharma Limited,83.48497692380145,438.35,2654.25,5.45,641.2486,1155.3668,427,439,417.5,423.75,2907
ORIENTLTD.NS,ORIENT PRESS LTD,38.32384052074858,75.8,122.9,62.25,81.191666,83.982864,77.7,77.7,74.4,74.55,1573
ORTEL.NS,ORTEL COMMUNICATIO,33.333333333333336,1,1.5,0.7,1.0833334,1.0867133,1,1,1,1,20758
PAISALO.NS,PAISALO DIGITAL LT,31.83522727272727,599.85,880,346,639.3347,689.178,611.8,611.8,598.05,604.9,23738
PCJEWELLER.NS,PC JEWELLER LIMITE,28.831562974203347,23.45,32.95,12.75,25.990278,26.741959,23,23.45,22.85,22.75,647154
PETRONET.NS,PETRONET LNG,21.590702741964776,215.9,275.35,207.25,221.12639,233.6916,215,216,213.6,214.25,843986
PFOCUS.NS,PRIME FOCUS,29.710144927536234,53.35,75.9,34.15,58.620834,59.93042,52.95,54,50.95,51.3,17056
PGHL.NS,PROCTER & GAMBLE HEALTH L,28.621999999999996,5353.35,7500,4652,5578.1016,6186.8604,5346.2,5373,5310.05,5347.95,2579
PILITA.NS,PIL ITALICA LIFEST,63.802083333333336,6.95,19.2,5.5,8.2277775,12.4,6.65,7.3,6.65,6.8,2327781
RAJMET.NS,Rajnandini Metal Limited,0,187.75,187.75,16.4,31.05,31.084267,185,187.75,185,184.45,4749
RAJVIR.NS,RAJVIR INDUSTRIES,24.285714285714285,7.95,10.5,7,7.75,8.832518,7.6,7.95,7.6,7.95,1545
RBLBANK.NS,RBL BANK LIMITED,35.65439300036457,176.5,274.3,156.1,203.00833,213.01364,178,179.25,175.2,177.7,2793499
RESPONIND.NS,RESPONSIVE INDUSTR,37.227722772277225,126.8,202,91,137.68472,159.14685,127,129.55,126,127.5,5494
RMCL.NS,RADHA MADHAV CORP,51.13636363636365,2.15,4.4,1.9,2.5333333,2.5437062,2.2,2.2,2.05,2.1,45970
ROLLT.NS,ROLLATAINERS LTD,43,2.85,5,1.95,3.0638888,3.103846,2.7,2.85,2.65,2.6,249090
ROML.NS,Raj Oil Mills Limited,58.61461696507191,70.5,170.35,3.75,80.609726,99.972374,69,73,65.95,66.75,7493
SANCO.NS,SANCO IND LIMITED,58.604651162790695,8.9,21.5,6.9,9.951389,10.513287,9.1,9.15,8.3,8.75,7463
SATIN.NS,SATIN CREDIT CARE,29.052258635961035,80.1,112.9,51.25,87.7625,87.828674,80.25,81,79.05,80.2,40417
SBICARD.NS,SBI CARDS & PAYMEN,9.508556384379105,1031.15,1139.5,753.05,993.6542,1001.8783,1032,1032.65,1019,1032.6,265087
SHIRPUR-G.NS,SHIRPUR GOLD REFIN,40.56603773584906,6.3,10.6,4.95,6.223611,6.4405594,5.7,6.3,5.7,5.7,158110
SHRENIK.NS,SHRENIK LTD,84.21052631578947,1.65,10.45,1.45,1.9694444,2.3034966,1.45,1.65,1.45,1.5,2948517
SILLYMONKS.NS,Silly Monks Entertain Ltd,35.77106518282989,20.2,31.45,18,21.555555,22.091957,20.3,20.3,19.7,19.55,1080
SIRCA.NS,Sirca Paint India Limited,14.869791666666671,326.9,384,220.1,334.07083,340.0423,329,331,324.9,324.95,17262
SORILINFRA.NS,SORIL INFRA RESOUR,49.066959385290886,116,227.75,54,136.38194,145.10175,113.95,118.15,112.45,112.4,25888
SRTRANSFIN.NS,SHRIRAM TRANSPORT,14.85064660086648,1307,1534.95,555.55,1378.093,1380.2126,1301.5,1319.5,1287.25,1295,532476
STAMPEDE.NS,STAMPEDE CAPITAL,18.75,0.65,0.8,0.4,0.71944445,0.75,0.75,0.75,0.65,0.65,977163
STAR.NS,STRIDES PHARMA SCI,33.00300300300301,669.3,999,551.1,765.24585,820.0696,677.35,683,665.25,677.15,344542
STINDIA.NS,STI INDIA,24.999999999999993,2.85,3.8,2.85,2.85,2.990909,2.85,2.85,2.85,2.85,125
SURYODAY.NS,Suryoday Small Fin Bk Ltd,36.84832124177493,187.15,296.35,182.45,210.01944,231.5692,183.45,188.7,183.45,183.3,59181
SUVENPHAR.NS,Suven Pharmaceuticals Ltd,8.508474576271194,539.8,590,291.6,495.03333,496.27414,537.7,552.1,530.2,535,190445
SUVIDHAA.NS,Suvidhaa Infoserve Ltd,80.6926406926407,22.3,115.5,19.3,25.26389,34.48073,21.3,22.6,19.3,21.3,176511
SYMPHONY.NS,SYMPHONY LTD,39.629120879120876,922.95,1528.8,820,1015.2278,1116.0934,935,935,921,918.85,19781
TATAMOTORS.NS,TATA MOTORS LTD.,16.008316008316008,303,360.75,120.15,311.61526,314.12552,297.3,303.2,297.3,295.45,13254241
TECHNOFAB.NS,TECHNOFAB ENGINEER,51.19047619047618,6.15,12.6,4.85,6.2291665,7.0003495,6.5,6.6,6.15,6.15,3509
TEXINFRA.NS,TEXMACO INFRA & HO,20.7133917396746,63.35,79.9,31.15,64.895836,68.29021,63.9,64.9,62.65,62.1,46132
TVSMOTOR.NS,TVS MOTOR CO,16.606606606606608,555.4,666,415.05,593.3611,599.04895,561,565.35,555,560.85,440470
TVVISION.NS,TV VISION LTD,17.460317460317455,2.6,3.15,1.15,2.098611,2.1227272,2.6,2.6,2.4,2.5,22119
UJJIVAN.NS,UJJIVAN FIN SERV,31.001768773114645,214.55,310.95,183.3,223.29723,223.33672,213,215,212.25,211.05,90841
UJJIVANSFB.NS,Ujjivan Small Financ Bank,41.591928251121075,26.05,44.6,25.1,29.591667,31.298601,25.75,26.15,25.6,25.55,1530077
UNICHEMLAB.NS,UNICHEM LABS,22.02666666666667,292.4,375,218.55,322.59027,323.58148,275.35,293,275.35,285.5,22341
UTTAMSTL.NS,UTTAM GALVA STEELS,55.76036866359447,4.8,10.85,3.7,4.938889,6.867832,4.6,4.8,4.45,4.6,238037
V2RETAIL.NS,V2 RETAIL LTD,23.91725921137685,117.7,154.7,44.5,123.71111,125.63426,117.95,118,115.05,115.85,6081
VAKRANGEE.NS,VAKRANGEE LTD,48.24624194702935,36.15,69.85,24.5,38.244446,48.843357,31.5,36.15,31.5,30.15,16399580
VARROC.NS,VARROC ENGINEERING,33.45545901810949,317.85,477.65,196.2,351.15973,382.36398,317.2,328.65,315.1,317.25,108743
VERTOZ.NS,Vertoz Advertising Ltd,58.649068322981364,133.15,322,116,158.12361,226.75314,131.25,137.25,131.25,131,70120
VIVIDHA.NS,VISAGAR POLYTEX,57.49999999999999,0.85,2,0.3,0.9236111,0.9255245,0.8,0.85,0.75,0.8,1964075
WANBURY.NS,WANBURY LTD,26.447368421052637,83.85,114,31.5,86.994446,89.46119,78.3,83.85,78.3,79.9,9123
WHIRLPOOL.NS,WHIRLPOOL OF INDIA,28.00502332256907,2006.5,2787,1980.1,2193.1348,2256.2385,2032.6,2054.85,1999.1,2028.95,294137
YAARII.NS,YAARII DIG INTEGR SER LTD,45.13491414554374,100.65,183.45,37.8,105.25,115.12867,95.85,100.65,95,95.9,23792
YESBANK.NS,YES BANK,42.409638554216876,11.95,20.75,11.9,13.094444,14.434615,12,12.15,11.9,11.95,37675788
ZICOM.NS,ZICOM ELECTRONIC S,53.6231884057971,1.6,3.45,1.15,1.4708333,1.6178322,1.6,1.6,1.6,1.6,21541
